player_id,player_name,fargo_rating,rating_status,latest_handicap,handicap_starttime,handicap_tournament_id,games,wins,losses,component
52797052,Aurora-Maria W. Gonzalez-Cordova,1854.74,anchored,,,,4,4,0,1
4759047,Geir Anfinsen,1685.78,anchored,,,,4,4,0,1
1006150,BArild Sørum,1602.8,anchored,78.0,2018-08-22T16:15:00Z,2891870,12,9,3,1
9981040,Thomas Andre,1596.72,anchored,,,,8,6,2,1
9981874,vibeke oslo bk,1596.72,anchored,,,,8,6,2,1
1384599,Hamid Alizadeh,1528.92,anchored,2.0,2019-07-24T16:00:00Z,6015793,8,3,5,1
1006318,Jonas Kvalsund Hansen,1503.56,anchored,2.0,2019-08-30T14:00:00Z,5976158,2,2,0,1
83723041,Luka Bugarski,898.78,anchored,,,,26,21,5,1
1514994,Thomas Kirsch,870.28,anchored,,,,25,20,5,1
1916867,Christian Sparrenlöv Fischer,862.23,anchored,0.0,2019-08-30T14:00:00Z,5976158,27,23,4,1
18119206,Julia Babica,861.86,anchored,450.0,2026-06-15T16:00:00Z,83685481,8,5,3,1
7114931,Håkon Haukebøe,837.58,anchored,14.0,2021-08-18T16:00:00Z,9153444,14,13,1,1
1010312,Mikael Øgaard,807.21,anchored,678.0,2026-03-04T17:00:00Z,77583133,186,143,43,1
7932294,Morten Børja,789.83,anchored,,,,19,14,5,1
36694312,David Slacek,789.32,anchored,,,,8,6,2,1
2298198,Kenneth Mydland,775.68,anchored,1.0,2024-12-27T11:00:00Z,52314610,28,20,8,1
34778635,Wiktor Kaczmarek,771.1,anchored,550.0,2026-06-15T16:00:00Z,83685481,17,13,4,1
1290151,Imran Majid,759.11,anchored,0.0,2019-08-30T14:00:00Z,5976158,41,24,17,1
1006194,Dag-jøran Aralden,740.43,anchored,,,,14,11,3,1
9287997,Bengt Bårdsen,738.37,anchored,,,,29,19,10,1
1161937,Ivo Aarts,738.35,anchored,121.0,2019-05-22T16:10:00Z,5399876,16,10,6,1
1084127,Simen Ekern Bakken,737.17,anchored,2.0,2024-12-27T11:00:00Z,52314610,17,12,5,1
8532632,Eddie Vonderau,734.43,anchored,,,,16,13,3,1
1160318,Niels Feijen,727.96,anchored,0.0,2019-08-30T14:00:00Z,5976158,121,73,48,1
1072290,Fedor Gorst,726.04,anchored,0.0,2019-08-30T14:00:00Z,5976158,96,55,41,1
6186620,Wiktor Zieliński,723.39,anchored,0.0,2019-08-30T14:00:00Z,5976158,104,57,47,1
1006214,Emil André Gangfløt,721.72,anchored,818.0,2026-08-03T16:00:00Z,85939042,678,480,198,1
8760495,Emir Pandzic,717.98,anchored,350.0,2026-06-15T16:00:00Z,83685481,16,10,6,1
1097814,Mika Immonen,715.62,anchored,0.0,2019-08-30T14:00:00Z,5976158,89,45,44,1
16553469,Márk Szabo,711.79,anchored,,,,21,15,6,1
16641289,Michael Götze,710.45,anchored,,,,23,12,11,1
1286245,Kim Laaksonen,710.02,anchored,0.0,2019-08-30T14:00:00Z,5976158,89,49,40,1
1047734,Ole Kristian Rudshavn,708.47,anchored,710.0,2024-06-12T16:00:00Z,44183785,664,429,235,1
1091363,Sanjin Pehlivanovic,704.91,anchored,0.0,2019-08-30T14:00:00Z,5976158,45,25,20,1
2106214,Don Hajra,698.8,anchored,550.0,2024-10-16T16:00:00Z,48275275,8,6,2,1
2126333,Senharip Azar,697.36,anchored,0.0,2020-01-30T19:15:00Z,7224607,184,110,74,1
1090712,Ralf Souquet,696.89,anchored,0.0,2019-08-30T14:00:00Z,5976158,81,41,40,1
1552001,Stig Elde Mikkelsen,696.87,anchored,6.0,2019-08-30T14:00:00Z,5976158,3,2,1,1
2080111,Casper Cappe Matikainen,694.65,anchored,0.0,2025-07-05T08:00:00Z,59079793,194,119,75,1
1006164,Bjørn Erik Bergh,693.87,anchored,0.0,2025-03-15T09:00:00Z,55383781,50,33,17,1
5738538,Benjamin Herland Aralden,693.41,anchored,,,,20,13,7,1
8976389,April Gonzales,691.09,anchored,300.0,2026-06-15T16:00:00Z,83685481,23,11,12,1
1006316,Jonas Sanchez Gangfløt,687.66,anchored,2.0,2024-12-27T11:00:00Z,52314610,13,9,4,1
1010308,Emil Braserud,686.41,anchored,573.0,2025-06-04T16:05:00Z,61791286,47,33,14,1
6082347,Pijus Labutis,685.68,anchored,0.0,2019-08-30T14:00:00Z,5976158,69,34,35,1
21247174,Iris Eijmberts,683.7,anchored,,,,13,7,6,1
2639057,Ivan Blomqvist,683.26,anchored,558.0,2024-07-24T16:00:00Z,45923086,304,187,117,1
16820812,Remi Johnsen,680.58,anchored,,,,7,4,3,1
1046692,Mario He,679.4,anchored,0.0,2019-08-30T14:00:00Z,5976158,88,46,42,1
1014092,Martin Meintjes,679.12,anchored,530.0,2026-03-18T17:00:00Z,77585350,181,117,64,1
1006388,Mats Brujordet Schjetne,676.91,anchored,0.0,2019-08-30T14:00:00Z,5976158,85,49,36,1
1006195,Damianos Giallourakis,676.32,anchored,0.0,2025-07-05T08:00:00Z,59079793,314,196,118,1
1081624,Jan SuperMario Johansen,674.75,anchored,,,,9,5,4,1
6088513,Christopher Koba,674.18,anchored,0.0,2019-08-30T20:00:00Z,6096626,10,5,5,1
